,real_date,DOW,VIX,BTC,ETH,kospi,vkospi,gold,dol,DOW1,VIX1,BTC1,ETH1,kospi1,vkospi1,gold1,dol1,corona
390,2019-08-07,26007.07031,19.49,11941.96875,226.391006,"1,909.71",19.24,"59,130","1,251.36",-0.0008628244649294795,-0.034294838446651106,0.039612102701220696,0.0016372747338223223,-0.00407085618918365,-0.06927003335125362,0.01722857113065642,8.790822387089608e-05,0
391,2019-08-06,26029.51953,20.17,11478.168945,226.020645,"1,917.50",20.62,"58,120","1,251.25",0.012050225429231825,-0.19814350426198063,-0.028131633051994915,-0.03561326755601578,-0.015257199864366824,0.07762081256867362,0.015781130421644758,-0.0004953817736896611,0
392,2019-08-05,25717.74023,24.59,11805.65332,234.215027,"1,946.98",19.08,"57,210","1,251.87",,,0.07339741253473599,0.050549996900511804,,,,,0
393,2019-08-04,,,10970.18457,222.669724,,,,,,,0.01362526699286931,0.0008059258851504037,,,,,0
394,2019-08-03,,,10821.726563,222.490341,,,,,,,0.028451137496405703,0.020977942453249396,,,,,0
395,2019-08-02,26485.00977,17.610001,10518.174805,217.871567,"1,998.13",16.01,"55,410","1,233.54",-0.0037088062857512554,-0.014656405837013747,0.011330721204403189,0.0002897814877095146,-0.00956806877041547,0.050603174575083655,0.023371522070371756,0.008385008301876431,0
396,2019-08-01,26583.41992,17.870001,10399.668945,217.808441,"2,017.34",15.22,"54,130","1,223.24",-0.01050942324446972,0.10306258601782436,0.030662540203208546,-0.0038752648563190484,-0.003567641696060711,-0.004588667507431056,-0.009560653813661052,0.004646007021512601,0
397,2019-07-31,26864.26953,16.120001,10085.62793,218.654144,"2,024.55",15.29,"54,650","1,217.57",-0.012347025839321707,0.14529839378084192,0.04857531818977142,0.03789822906374873,-0.006955085958422957,0.021819047394639673,0.005872654059115833,0.0005915166824076975,0
398,2019-07-30,27198.01953,13.94,9607.423828,210.522598,"2,038.68",14.96,"54,330","1,216.85",-0.0008574182978590179,0.08297622670483266,0.009231027824355385,-0.0035347098278201284,0.00452293699542943,-0.00798939003347875,0.0020267164929122696,-0.0007639764935400754,0
399,2019-07-29,27221.34961,12.83,9519.145508,211.268051,"2,029.48",15.08,"54,220","1,217.78",,,-0.0035355357341168314,0.0003858260747850841,,,,,0
400,2019-07-28,,,9552.860352,211.186554,,,,,,,0.00790130145568604,0.018052522537534758,,,,,0
401,2019-07-27,,,9477.677734,207.40831,,,,,,,-0.04059130260636053,-0.05725316500998689,,,,,0
402,2019-07-26,27192.44922,12.16,9870.303711,219.629608,"2,066.26",14.34,"54,050","1,218.60",0.0018945524215391136,-0.0465947736059963,-0.004199559348237185,5.287222922530377e-05,-0.00397031004018596,0.01758750926088535,-0.0014790167236692828,0.0022016669261880656,0
403,2019-07-25,27140.98047,12.74,9911.841797,219.617996,"2,074.48",14.09,"54,130","1,215.92",-0.004741342280237233,0.05402361503457719,0.01013162118236875,0.01177863331994096,-0.0037625321645185943,0.02442650179800853,0.002034212444416911,0.0036417306316253125,0
404,2019-07-24,27269.9707,12.07,9811.925781,217.046371,"2,082.30",13.75,"54,020","1,211.50",-0.002900769815246303,-0.04376711486738801,-0.009013725003862097,0.02009424197523508,-0.009154530619330926,0.043856898215409064,0.001852881760417943,-0.0011879033255793423,0
405,2019-07-23,27349.18945,12.61,9900.767578,212.728516,"2,101.45",13.16,"53,920","1,212.94",0.0065035268151327,-0.07041929220586848,-0.04370796657788837,-0.022457954327646974,0.0038667061305392865,-0.03802172483868703,-0.006101525816517325,0.00017314803788210924,0
406,2019-07-22,27171.90039,13.53,10343.106445,217.560013,"2,093.34",13.67,"54,250","1,212.73",,,-0.024449353995819822,-0.03642515899492489,,,,,0
407,2019-07-21,,,10599.105469,225.630768,,,,,,,-0.015729262910371192,-0.015342573039942785,,,,,0
408,2019-07-20,,,10767.139648,229.119217,,,,,,,0.022200991277914563,0.03457221396874459,,,,,0
409,2019-07-19,27154.19922,14.45,10530.732422,221.33342,"2,094.36",13.11,"54,580","1,208.51",-0.002529426109075468,0.0657849723757446,-0.012808461572453474,-0.023366755854201303,0.013367467266027848,-0.05129329438755058,0.010683468715918005,-0.0033208899435640048,0
410,2019-07-18,27222.9707,13.53,10666.482422,226.566162,"2,066.55",13.8,"54,000","1,212.53",0.0001146557061390567,-0.03200273108617383,0.09561955311702273,0.0688830760973219,-0.003077691118983534,0.056647035664652214,0.008741802158984449,-0.002372382637765206,0
411,2019-07-17,27219.84961,13.97,9693.802734,211.48497,"2,072.92",13.04,"53,530","1,215.41",-0.004244538690880602,0.08279045445939719,0.022551278771244514,0.059901441006692153,-0.009100161484853824,0.03670853389635084,-0.0020528140081878146,0.0028838409650618108,0
412,2019-07-16,27335.63086,12.86,9477.641602,199.188675,"2,091.87",12.57,"53,640","1,211.91",-0.0008603854594812383,0.014095769800393376,-0.139376705557449,-0.14285243454562785,0.004498911609211139,-0.035941368534597666,-0.0009317060210003759,-0.0011875016857731395,0
413,2019-07-15,27359.16016,12.68,10895.089844,229.776001,"2,082.48",13.03,"53,690","1,213.35",,,0.06044360140859971,0.009611607676321788,,,,,0
414,2019-07-14,,,10256.058594,227.578064,,,,,,,-0.10507600152024446,-0.16892218868377548,,,,,0
415,2019-07-13,,,11392.378906,269.458801,,,,,,,-0.03650877332749257,-0.02498740392610736,,,,,0
416,2019-07-12,27332.0293,12.39,11815.986328,276.276703,"2,086.66",12.81,"53,440","1,213.04",0.008965467244451557,-0.04266049714271494,0.039472753890999794,0.027792356018491095,0.002918000553905179,-0.08596998142558354,-0.004853472286428768,0.0052733932181172494,0
417,2019-07-11,27088.08008,12.93,11358.662109,268.704041,"2,080.58",13.96,"53,700","1,206.66",0.008448173632514834,-0.007704198352987564,-0.06788441619443791,-0.07627836491487414,0.01053312664416825,-0.04687811769780656,0.013121087962697276,-0.0076201066334298595,0
418,2019-07-10,26860.19922,13.03,12156.512695,290.002319,"2,058.78",14.63,"53,000","1,215.89",0.0028599465499830343,-0.07821093477383509,-0.033751227670391175,-0.0630672088036184,0.003284027267846725,0.013764842246253585,-0.00037728730875762523,0.0024621325931615734,0
419,2019-07-09,26783.49023,14.09,12573.8125,308.881012,"2,052.03",14.43,"53,020","1,212.90",-0.0008453277615577537,0.00926922857636247,0.023159293265194524,-0.014049947505339807,-0.005898661483950818,-0.003459014171790892,-0.006579589484973982,-0.0022071428119345713,0
420,2019-07-08,26806.14063,13.96,12285.958008,313.251404,"2,064.17",14.48,"53,370","1,215.58",,,0.07039331174397442,0.024400008510467218,,,,,0
421,2019-07-07,,,11450.84668,305.700562,,,,,,,0.021386723516895825,0.06121932831629945,,,,,0
422,2019-07-06,,,11208.550781,287.547119,,,,,,,0.02074178191780881,-0.001565157783312479,,,,,0
423,2019-07-05,26922.11914,13.28,10978.459961,287.997528,"2,110.59",13.16,"53,340","1,203.85",,,-0.021356009782202652,0.01213701559955424,0.0008816587130082522,0.000760167273397525,0.0011254925217345582,0.0014464083387538947,0
424,2019-07-04,,,11215.4375,284.523224,"2,108.73",13.15,"53,280","1,202.11",,,-0.06438271350068489,-0.06324782371574501,0.006045562143418666,-0.026267926820610188,-0.006547586762700116,-0.00119717680136669,0
425,2019-07-03,26966.0,12.57,11961.269531,303.099976,"2,096.02",13.5,"53,630","1,203.55",0.006672075746219239,-0.028237170181609997,0.10197242316008566,0.038691927044377385,-0.012328156820059572,0.006688988150796489,0.024729905845890583,0.004371637163979642,0
426,2019-07-02,26786.67969,12.93,10801.677734,291.596436,"2,122.02",13.41,"52,320","1,198.30",0.0025885876607078095,-0.08378369359875283,0.020439793579153823,-0.006987539753345861,-0.003631441324943158,-0.045197196820782395,0.011920925634559881,0.006370914687705192,0
427,2019-07-01,26717.42969,14.06,10583.134766,293.641113,"2,129.74",14.03,"51,700","1,190.69",,,-0.02187165085279532,0.010080325051011913,,,,,0
428,2019-06-30,,,10817.155273,290.695984,,,,,,,-0.1003818379465242,-0.09622713942474413,,,,,0
429,2019-06-29,,,11959.371094,320.058929,,,,,,,-0.036772427662670644,0.02798545821713719,,,,,0
430,2019-06-28,26599.96094,15.08,12407.332031,311.226105,"2,130.62",14.43,"52,770","1,187.19",0.0027624951768947855,-0.04790559975969786,0.10391011323312893,0.05602998377934169,-0.001735077599326575,0.03454696745340168,0.0058918729788487705,-0.0023389265067141033,0
431,2019-06-27,26526.58008,15.82,11182.806641,294.267639,"2,134.32",13.94,"52,460","1,189.97",-0.0003859620775094631,-0.024353311717760357,-0.15181967387944534,-0.13486055066762181,0.005859745114242823,-0.007859990447377077,-0.002475013162525256,0.0010341740772313462,0
432,2019-06-26,26536.82031,16.209999,13016.231445,336.753174,"2,121.85",14.05,"52,590","1,188.74",-0.00042951422692196286,-0.004309147942185455,0.09886766271113301,0.056901729174497456,9.897513611280673e-05,-0.0028429301308339804,-0.00814321325962664,0.0003449624992667448,0
433,2019-06-25,26548.2207,16.280001,11790.916992,318.126312,"2,121.64",14.09,"53,020","1,188.33",-0.006731730827535103,0.0647023961431427,0.06842540312108276,0.02450720633956724,-0.0022081144196466284,0.0071225372331990295,0.012908303758879757,9.257116414845116e-05,0
434,2019-06-24,26727.53906,15.26,11011.102539,310.424683,"2,126.33",13.99,"52,340","1,188.22",,,0.014244096299186527,0.008400805141127395,,,,,0
435,2019-06-23,,,10855.371094,307.827789,,,,,,,0.014258184901389831,-0.005030796831407236,,,,,0
436,2019-06-22,,,10701.691406,309.38031,,,,,,,0.05346453419740836,0.047900129105758076,,,,,0
437,2019-06-21,26719.13086,15.4,10144.556641,294.910278,"2,125.62",13.77,"52,190","1,194.39",-0.0012731475586915911,0.04312442663375462,0.06279058677322437,0.08199102832909347,-0.0026639056747948904,0.007288662004705251,0.006728853611302655,0.00016746351427840138,0
438,2019-06-20,26753.16992,14.75,9527.160156,271.695007,"2,131.29",13.67,"51,840","1,194.19",0.009357303005894097,0.02888784094574829,0.026983496278319804,0.008364868258606889,0.0030591625969367065,-0.05202455584609679,0.01712104078011135,-0.012408149909101919,0
439,2019-06-19,26504.0,14.33,9273.521484,269.431793,"2,124.78",14.4,"50,960","1,209.10",0.0014521911061183518,-0.05564529011529768,0.020894883875609255,0.01638980766682762,0.01234539734075571,-0.00967526552341831,-0.009569451016150672,-0.007711485099619455,0
440,2019-06-18,26465.53906,15.15,9081.762695,265.051849,"2,098.71",14.54,"51,450","1,218.46",0.013428224941446769,-0.013114942077828018,-0.025932150877259717,-0.034483227746975244,0.0038095829758111087,-0.009582551080996302,0.002529922532622883,-0.0005907353185361132,0
441,2019-06-17,26112.5293,15.35,9320.352539,274.351105,"2,090.73",14.68,"51,320","1,219.18",,,0.03558847754265055,0.01886789357733327,,,,,0
442,2019-06-16,,,8994.488281,269.223206,,,,,,,0.01750894028989833,0.0007576064716583863,,,,,0
443,2019-06-15,,,8838.375,269.019318,,,,,,,0.016489111569863667,0.01850284362845773,,,,,0
444,2019-06-14,26089.60938,15.28,8693.833008,264.087463,"2,095.41",14.4,"51,370","1,216.91",-0.0006575226472256091,-0.03473017860113339,0.054715664987565235,0.030443772659616952,-0.0036869825692739063,-0.03346164011396274,0.009387903878435256,0.001628396964871547,0
445,2019-06-13,26106.76953,15.82,8230.923828,256.168793,"2,103.15",14.89,"50,890","1,214.93",0.003912356588213967,-0.005672880010187653,0.010388753415522622,-0.018313227397004733,-0.002659134024927746,-0.004690125850413642,0.0,9.054429474242431e-05,0
446,2019-06-12,26004.83008,15.91,8145.857422,260.90329,"2,108.75",14.96,"50,890","1,214.82",-0.0016782669614725635,-0.005015684496167357,0.02714473976502471,0.05970552974678872,-0.0014500447979275692,0.00738010729762268,0.007099221296924093,0.002109531576511276,0
447,2019-06-11,26048.50977,15.99,7927.714355,245.78183,"2,111.81",14.85,"50,530","1,212.26",-0.000543834078479986,0.00313185348379388,-0.009117973096642518,-0.0070476233625366425,0.005850941584019834,-0.006042314455962586,-0.0021745585321034976,-0.0037134207338321706,0
448,2019-06-10,26062.67969,15.94,8000.32959,247.520126,"2,099.49",14.94,"50,640","1,216.77",,,0.03981203310402684,0.06008140851756149,,,,,0
449,2019-06-09,,,7688.077148,233.0867,,,,,,,-0.034020323910449075,-0.05285583916494733,,,,,0
450,2019-06-08,,,7954.12793,245.738098,,,,,,,-0.011229371389998598,-0.020909119929198104,,,,,0
451,2019-06-07,25983.93945,16.299999,8043.951172,250.930359,"2,072.33",15.79,"50,800","1,212.87",0.01018406747128801,0.022960922541064382,0.027977129028425522,0.005819402281915805,,,,,0
452,2019-06-06,25720.66016,15.93,7822.023438,249.474335,,,,,0.007065539959564694,-0.009993837082334717,-0.00028224096196420524,0.009761210644419422,,,,,0
453,2019-06-05,25539.57031,16.09,7824.231445,247.05101,"2,069.11",16.46,"50,430","1,209.90",0.008153514236848756,-0.05324905931432234,0.01499647351215839,0.02339311542186543,0.0010347963245200744,-0.05553701097155951,-0.0005947071242777764,-0.0029627939589821285,0
454,2019-06-04,25332.17969,16.969999,7707.770996,241.338791,"2,066.97",17.4,"50,460","1,213.49",0.020434624314314098,-0.10559630990896528,-0.06300147833202314,-0.04563686503484349,-0.000425653360139807,0.004608303086194181,0.008158437451682106,0.0003379255524479575,0
455,2019-06-03,24819.7793,18.860001,8208.995117,252.607925,"2,067.85",17.32,"50,050","1,213.08",,,-0.06301805872814803,-0.06741830498817575,,,,,0
456,2019-06-02,,,8742.958008,270.225525,,,,,,,0.020679267953502948,0.018051675586082862,,,,,0
457,2019-06-01,,,8564.016602,265.391266,,,,,,,-0.0012236007767618025,-0.010205394646595225,,,,,0
458,2019-05-31,24815.03906,18.709999,8574.501953,268.113556,"2,041.74",17.32,"49,530","1,222.52",-0.014198192637108805,0.0783516431383791,0.03019403995038015,0.04678429892942306,0.0014409860012293157,0.03825120637158637,0.008923198530185236,0.0020142642875471597,0
459,2019-05-30,25169.88086,17.299999,8319.472656,255.858948,"2,038.80",16.67,"49,090","1,220.06",0.0017285851478370902,-0.03409426914644588,-0.04005664803386648,-0.051777645567649744,0.00762167288799713,-0.03825120637158635,-0.003050953246291687,-0.004701812110170567,0
460,2019-05-29,25126.41016,17.9,8659.487305,269.455688,"2,023.32",17.32,"49,240","1,225.81",-0.008771248608470193,0.022599831917240777,-0.006959352084891172,-0.008547408813921159,-0.01252917191791073,0.018060496726518577,0.0008126778179902578,0.006892627156982986,0
461,2019-05-28,25347.76953,17.5,8719.961914,271.768707,"2,048.83",17.01,"49,200","1,217.39",,,-0.009793263020724736,-0.004017155740818035,0.002257491723541999,-0.003521130398578825,0.001423777317705514,0.0016030716635348215,0
462,2019-05-27,,,8805.77832,272.86264,"2,044.21",17.07,"49,130","1,215.44",,,0.015168497755669499,0.021459066273310567,,,,,0
463,2019-05-26,,,8673.21582,267.069641,,,,,,,0.0742515759961349,0.05903370777066633,,,,,0
464,2019-05-25,,,8052.543945,251.759872,,,,,,,0.008126317316200851,0.00907701131536265,,,,,0
465,2019-05-24,25585.68945,15.85,7987.371582,249.484985,"2,045.31",16.66,"49,270","1,218.21",0.0037285050414626376,-0.06532685385478766,0.013299515535655294,0.014206767802727486,-0.006957566618020518,0.015729301908543908,0.006720318541346204,-0.002525108945727771,0
466,2019-05-23,25490.4707,16.92,7881.84668,245.965668,"2,059.59",16.4,"48,940","1,221.29",-0.011162783244332489,0.1372532713922485,0.025934032931081173,0.005163432865890246,-0.0025554936381813388,0.018462062839735352,-0.00306029005543556,-0.0023472173364180856,0
467,2019-05-22,25776.60938,14.75,7680.066406,244.698914,"2,064.86",16.1,"49,090","1,224.16",-0.0038998314051307587,-0.013468217050866593,-0.03621876361235265,-0.0420812468069529,0.0017498326128609742,0.027709581427760428,-0.001831688718085437,-0.0009226561719271346,0
468,2019-05-21,25877.33008,14.95,7963.327637,255.215881,"2,061.25",15.66,"49,180","1,225.29",0.007658699011958904,-0.08706705548414687,-0.001879537173558315,0.013218892006243245,0.002691307830979561,-0.015209418663528795,0.0020354169453359115,0.00041631464192130613,0
469,2019-05-20,25679.90039,16.309999,7978.309082,251.86441,"2,055.71",15.9,"49,080","1,224.78",,,-0.027125846017364667,-0.036748457145520226,,,,,0
470,2019-05-19,,,8197.689453,261.292206,,,,,,,0.11992989938696136,0.10777774076570455,,,,,0
471,2019-05-18,,,7271.208008,234.59523,,,,,,,-0.00994698385036302,-0.038341348658084876,,,,,0
472,2019-05-17,25764.0,15.96,7343.895508,243.764587,"2,055.80",16.03,"49,660","1,224.68",-0.00382282226041572,0.04288657208069182,-0.07108127727291928,-0.0797840669042305,-0.005766975524676018,-0.034940728741035966,-0.0008051530225624752,0.002993010371037855,0
473,2019-05-16,25862.67969,15.29,7884.90918,264.01001,"2,067.69",16.6,"49,700","1,221.02",0.008334633615270669,-0.07251843051431171,-0.03981349359787896,0.06597919422671238,-0.012061283538794005,-0.0018055978423385712,0.001409443503233604,0.0021644675171617832,0
474,2019-05-15,25648.01953,16.440001,8205.167969,247.153061,"2,092.78",16.63,"49,630","1,218.38",0.00453180106125256,-0.0939820421625697,0.0260208959084405,0.12942602819228832,0.005241207603904782,-0.08193739157405372,0.0010079629923050568,-0.0004267051860188048,0
475,2019-05-14,25532.05078,18.059999,7994.416016,217.148575,"2,081.84",18.05,"49,580","1,218.90",0.008142891918661823,-0.12916139966258966,0.022709207680583553,0.09815866186145662,0.0013602991871319741,-0.01811743214865098,0.012175475083022814,0.0013463813934565926,0
476,2019-05-13,25324.99023,20.549999,7814.915039,196.846283,"2,079.01",18.38,"48,980","1,217.26",,,0.11407866971948838,0.04957636631866794,,,,,0
477,2019-05-12,,,6972.371582,187.325317,,,,,,,-0.032788090074647905,-0.03657890879209859,,,,,0
478,2019-05-11,,,7204.771484,194.304337,,,,,,,0.12175582011366133,0.11530930162758861,,,,,0
479,2019-05-10,25942.36914,16.040001,6378.849121,173.142746,"2,108.04",18.53,"48,810","1,207.21",0.004404417228207832,-0.17460267027007811,0.03255511915897777,0.01661757915776774,0.00286457601378204,0.013583474271264478,0.004723286325029624,-0.0021183468272889566,0
480,2019-05-09,25828.35938,19.1,6174.528809,170.289307,"2,102.01",18.28,"48,580","1,209.77",-0.005366123510420553,-0.01558473101669809,0.03160113330297843,-0.0038615912428566993,-0.030915666295514826,0.14390069213308318,0.0006177288366924578,0.009025789164555065,0
481,2019-05-08,25967.33008,19.4,5982.45752,170.948166,"2,168.01",15.83,"48,550","1,198.90",8.627520168874727e-05,0.00413223728491037,0.025899955365595913,0.006747005535750475,-0.004133492651710321,0.08020064813031275,0.005162634078806906,0.0021459325294383336,0
482,2019-05-07,25965.08984,19.32,5829.501465,169.79866,"2,176.99",14.61,"48,300","1,196.33",-0.018067605121851838,0.22417928418774183,0.014287066029060996,-0.01667165715033953,,,,,0
483,2019-05-06,26438.48047,15.44,5746.807129,172.653214,,,,,,,-0.008473310527672577,0.05477362966098457,,,,,0
484,2019-05-05,,,5795.708496,163.450699,,,,,,,-0.006099504975830169,-0.003517084260823005,,,,,0
485,2019-05-04,,,5831.16748,164.026581,,,,,,,0.010841635901691647,-0.023652159596930115,,,,,0
486,2019-05-03,26504.94922,12.87,5768.289551,167.952408,"2,196.32",13.54,"48,020","1,199.31",0.007466421259398996,-0.1137171102487678,0.046667296091749896,0.03532666097399892,-0.007452853345636776,-0.013206354813610342,0.0,0.0036838915444862524,0
487,2019-05-02,26307.78906,14.42,5505.283691,162.122787,"2,212.75",13.72,"48,020","1,194.90",-0.004639992135960197,-0.026011048913266433,0.018809979611702804,0.008078562741723755,,,,,0
488,2019-05-01,26430.14063,14.8,5402.697266,160.818344,,,,,-0.006139595472887352,0.1204893972541265,0.009665964713160407,-0.00834526327443433,,,,,0
489,2019-04-30,26592.91016,13.12,5350.726563,162.166031,"2,203.59",13.28,"48,300","1,198.90",0.0014495387789062253,0.0007624857403343954,0.019508686728554894,0.04389322462354644,-0.005809944804919474,0.004528309624747389,0.0024875634718017074,0.008939664835998106,0
490,2019-04-29,26554.39063,13.11,5247.352539,155.201996,"2,216.43",13.22,"48,180","1,188.23",,,-0.007175278974608815,-0.013396025125945812,,,,,0
491,2019-04-28,,,5285.13916,157.295074,,,,,,,0.0031929255289709375,-0.007220523311712518,,,,,0
492,2019-04-27,,,5268.291016,158.434937,,,,,,,-0.0020966081379163123,0.013265532494388391,,,,,0
493,2019-04-26,26543.33008,12.73,5279.348145,156.347092,"2,179.31",12.98,"48,050","1,189.26",0.003065727192437474,-0.04003613986291601,0.013123813511948284,0.012147231698472625,-0.005121515333339002,0.007733990599736257,0.0031266309994319222,-0.0002522258948474161,0
494,2019-04-25,26462.08008,13.25,5210.515625,154.459396,"2,190.50",12.88,"47,900","1,189.56",-0.005087568866537687,0.008336539375766623,-0.04766091036686794,-0.07100837203117533,-0.004795604347724097,-0.001551590691418833,0.016205763481230043,0.00891686929543553,0
495,2019-04-24,26597.05078,13.14,5464.866699,165.826096,"2,201.03",12.9,"47,130","1,179.00",-0.0022285836553863035,0.06768909033746807,-0.01947925891752566,-0.03333922233010135,-0.008811466610544057,0.014051753455650287,0.0038265352813676595,0.0075090384248288795,0
496,2019-04-23,26656.39063,12.28,5572.361816,171.4478,"2,220.51",12.72,"46,950","1,170.18",0.005467263730378,-0.011336153786336352,0.03153759108124762,-0.0024866664125990884,0.0017398520556897923,-0.013276259039119907,-0.0042508034251946,8.546058990112582e-05,0
497,2019-04-22,26511.05078,12.42,5399.365234,171.874664,"2,216.65",12.89,"47,150","1,170.08",,,0.01583658328806069,0.010693443312301576,,,,,0
498,2019-04-21,,,5314.53125,170.046524,,,,,,,-0.004384923415821964,-0.02155270055175899,,,,,0
499,2019-04-20,,,5337.88623,173.751266,,,,,,,0.006403835949296579,0.00024653794436386317,,,,,0
500,2019-04-19,,,5303.8125,173.708435,"2,216.15",12.45,"46,920","1,164.54",,,0.0010237043960234227,-0.0006076787264080614,0.0010745116069775806,-0.031623188430512185,0.003843694674562715,-0.0001717268859832696,0
501,2019-04-18,26559.53906,12.09,5298.385742,173.814026,"2,213.77",12.85,"46,740","1,164.74",0.004150238479605462,-0.041318149330730976,0.008805048124612476,0.040286992890877615,-0.014404934641719769,0.015686596167699473,-0.002350679573719276,0.001761600159949863,0
502,2019-04-17,26449.53906,12.6,5251.937988,166.95076,"2,245.89",12.65,"46,850","1,162.69",-0.00011799509470828905,0.033901551675681416,0.00312342028681987,-0.004021140293393921,-0.0012192627196857028,-0.0007902015425009138,-0.006807088611739156,-0.0010573324404091317,0
503,2019-04-16,26452.66016,12.18,5235.55957,167.623444,"2,248.63",12.66,"47,170","1,163.92",0.002569794471832015,-0.011428695823622857,0.03270340957289999,0.03675574616407551,0.0025603875494953814,-0.020329081638425672,0.00042408821670387114,0.0022879959060446626,0
504,2019-04-15,26384.76953,12.32,5067.108398,161.574173,"2,242.88",12.92,"47,150","1,161.26",,,-0.01966168577363473,-0.03803799008507054,,,,,0
505,2019-04-14,,,5167.722168,167.838516,,,,,,,0.013861017578417989,0.020010574848578846,,,,,0
506,2019-04-13,,,5096.586426,164.513351,,,,,,,0.0013837183003608921,-0.001354455589847453,,,,,0
507,2019-04-12,26412.30078,12.01,5089.539063,164.736328,"2,233.45",12.41,"47,610","1,168.23",0.010246429629011523,-0.08074700068853098,0.004934263259707527,-0.004607035228619169,0.00404227662352061,0.009716675638572569,-0.007532992307545148,0.0011734024446109121,0
508,2019-04-11,26143.05078,13.02,5064.487793,165.497025,"2,224.44",12.29,"47,970","1,166.86",-0.000539553477460221,-0.021277398447284965,-0.05007552531623528,-0.06910135939509188,2.2477820012241545e-05,-0.9056566848342327,0.0012515646189417318,-0.00023993144930880533,0
509,2019-04-10,26157.16016,13.3,5324.551758,177.337479,"2,224.39",30.4,"47,910","1,167.14",0.000251591064898625,-0.0710959216837301,0.022716802987142883,0.006919783634011463,0.004880641511570985,0.8752056140791282,0.0006263702052583445,-0.002276482193602529,0
510,2019-04-09,26150.58008,14.28,5204.958496,176.114578,"2,213.56",12.67,"47,880","1,169.80",-0.007256029039564637,0.08015942783707708,-0.016163226788210222,-0.023258912420945046,0.0013381073205600733,-0.037184764290725876,0.00355686116175682,-0.0021007155279250964,0
511,2019-04-08,26341.01953,13.18,5289.770996,180.25882,"2,210.60",13.15,"47,710","1,172.26",,,0.017328472442366353,0.032287623641493485,,,,,0
512,2019-04-07,,,5198.896973,174.531647,,,,,,,0.027116090177809686,0.050436387763534665,,,,,0
513,2019-04-06,,,5059.817383,165.947205,,,,,,,0.004583028743319833,0.0026087948385245027,,,,,0
514,2019-04-05,26424.99023,12.82,5036.681152,165.514847,"2,209.61",13.59,"47,210","1,164.78",0.0015284857957508534,-0.05759167063802611,0.022870127348453107,0.04613341667510512,0.0013948835405562519,-0.0007355645789539784,-0.0033833823774650097,0.0006183336106733256,0
515,2019-04-04,26384.63086,13.58,4922.798828,158.052536,"2,206.53",13.6,"47,370","1,164.06",0.0063304872442810165,-0.011713164663653203,-0.010150461942397916,-0.021322523863333612,0.0014785253725219686,0.02305792001685246,-0.00021108179497899855,0.0014098554654681098,0
516,2019-04-03,26218.13086,13.74,4973.021973,161.458801,"2,203.27",13.29,"47,380","1,162.42",0.0014886276847995816,0.02804611868570375,0.018907492974592766,-0.015383136566767023,0.011912159030467112,-0.0037551677623237686,0.002747544790887618,-0.0016761293082132864,0
517,2019-04-02,26179.13086,13.36,4879.87793,163.961746,"2,177.18",13.34,"47,250","1,164.37",-0.0030241351568884266,-0.0029895388483660483,0.16004197994516287,0.14500171689063704,0.0040962348955117245,-0.028816179292402037,0.0,0.0022957186779820776,0
518,2019-04-01,26258.41992,13.4,4158.183105,141.830322,"2,168.28",13.73,"47,250","1,161.70",,,0.012773998292133912,0.0022320759319946776,,,,,0
519,2019-03-31,,,4105.404297,141.514099,,,,,,,-0.0003058570757639961,-0.004080183136962301,,,,,0
520,2019-03-30,,,4106.660156,142.092682,,,,,,,0.0020196494351769553,-0.0028443664667826022,,,,,0
521,2019-03-29,25928.67969,13.71,4098.374512,142.497421,"2,140.67",14.29,"47,340","1,163.04",0.008179504801030118,-0.051183879211556364,0.0071668258058515235,0.02185823922279613,0.005889301288817533,-0.04314260283383884,-0.013220211428134718,-0.0008766276183408552,0
522,2019-03-28,25717.46094,14.43,4069.107178,139.416473,"2,128.10",14.92,"47,970","1,164.06",0.003578719871745771,-0.04869115916959869,-0.004403784047992027,-0.011210246051833688,-0.008198992047282926,0.016898002620724516,-0.002706361597742914,0.0019347604998287368,0
523,2019-03-27,25625.58984,15.15,4087.066162,140.988159,"2,145.62",14.67,"48,100","1,161.81",-0.0012534537160951219,0.031514508769008735,0.02526980202131124,0.039996871498491446,-0.0014809918830643218,-0.01017302771305052,0.00041588688476335657,0.0009730936100196538,0
524,2019-03-26,25657.73047,14.68,3985.080811,135.460358,"2,148.80",14.82,"48,080","1,160.68",0.005506671460744659,-0.10651788379600413,0.005538472845827742,0.003174499402819573,0.0018352646021766237,-0.016064602503806674,0.0016652793190612488,-0.0009730936100197122,0
525,2019-03-25,25516.83008,16.33,3963.070557,135.031021,"2,144.86",15.06,"48,000","1,161.81",,,-0.014801995711949577,-0.014380931490452636,,,,,0
526,2019-03-24,,,4022.168213,136.986923,,,,,,,-0.003389978948558736,-0.009104881476683266,,,,,0
527,2019-03-23,,,4035.826416,138.239868,,,,,,,0.0029425470573342626,0.007685906441846272,,,,,0
528,2019-03-22,25502.32031,16.48,4023.968262,137.181442,"2,186.95",13.1,"47,700","1,156.78",-0.017884124940319168,0.18987427877288446,-0.0013307950796282526,0.003983527066283198,0.0009469719338081058,-0.028594875277055145,-0.0031397200046677527,0.001418734450226318,0
