Date,AMZN,DPZ,GOOG,NFLX
2012-04-17,188.38999938964844,35.45000076293945,303.6468505859375,15.28857135772705
2012-04-18,191.07000732421875,35.060001373291016,302.5908203125,15.279999732971191
2012-04-19,191.10000610351562,34.599998474121094,298.5310363769531,15.29857063293457
2012-04-20,189.97999572753906,35.31999969482422,296.9170837402344,15.158571243286133
2012-04-23,188.24000549316406,34.880001068115234,297.6842041015625,14.54857063293457
2012-04-24,190.3300018310547,34.369998931884766,299.5123596191406,12.525713920593262
2012-04-25,194.4199981689453,35.970001220703125,303.7215881347656,12.335714340209961
2012-04-26,195.99000549316406,36.5099983215332,306.5858459472656,12.152856826782227
2012-04-27,226.85000610351562,37.150001525878906,306.3417663574219,11.962857246398926
2012-04-30,231.89999389648438,37.810001373291016,301.2956848144531,11.44857120513916
2012-05-01,230.0399932861328,34.310001373291016,301.0864562988281,11.622857093811035
2012-05-02,230.25,33.45000076293945,302.49615478515625,11.747142791748047
2012-05-03,229.4499969482422,33.04999923706055,304.369140625,10.852856636047363
2012-05-04,223.99000549316406,32.63999938964844,297.3703918457031,10.44857120513916
2012-05-07,225.16000366210938,32.75,302.640625,10.492856979370117
2012-05-08,223.89999389648438,32.650001525878906,305.2508544921875,10.398571014404297
2012-05-09,222.97999572753906,32.43000030517578,303.4376525878906,10.621429443359375
2012-05-10,226.69000244140625,33.689998626708984,305.6842346191406,10.34571361541748
2012-05-11,227.67999267578125,33.650001525878906,301.4849548339844,11.054286003112793
2012-05-14,222.92999267578125,32.560001373291016,300.87225341796875,10.994285583496094
2012-05-15,224.38999938964844,32.36000061035156,304.4139709472656,11.068571090698242
2012-05-16,224.05999755859375,31.75,313.29071044921875,10.600000381469727
2012-05-17,218.36000061035156,30.309999465942383,310.3616943359375,10.281429290771484
2012-05-18,213.85000610351562,29.959999084472656,299.0789794921875,9.994285583496094
2012-05-21,218.11000061035156,31.079999923706055,305.90838623046875,10.248571395874023
2012-05-22,215.3300018310547,31.40999984741211,299.2782287597656,9.672857284545898
2012-05-23,217.27999877929688,30.93000030517578,303.5920715332031,10.272856712341309
2012-05-24,215.24000549316406,30.579999923706055,300.702880859375,10.03857135772705
2012-05-25,212.88999938964844,30.809999465942383,294.6605529785156,10.031429290771484
2012-05-29,214.75,30.969999313354492,296.060302734375,9.920000076293945
2012-05-30,209.22999572753906,30.5,293.0166931152344,9.619999885559082
2012-05-31,212.91000366210938,30.709999084472656,289.345458984375,9.062856674194336
2012-06-01,208.22000122070312,28.899999618530273,284.4239196777344,8.992856979370117
2012-06-04,214.57000732421875,28.799999237060547,288.2146911621094,9.285714149475098
2012-06-05,213.2100067138672,29.790000915527344,284.1399841308594,9.261428833007812
2012-06-06,217.63999938964844,30.030000686645508,289.20098876953125,9.411429405212402
2012-06-07,218.8000030517578,29.8700008392334,288.0353698730469,9.234286308288574
2012-06-08,218.47999572753906,29.940000534057617,289.1412353515625,9.377142906188965
2012-06-11,216.5,29.399999618530273,283.18853759765625,9.0
2012-06-12,216.4199981689453,29.559999465942383,281.494873046875,9.002857208251953
2012-06-13,214.72999572753906,28.75,279.49737548828125,8.975713729858398
2012-06-14,214.4499969482422,29.31999969482422,278.4811706542969,8.95142936706543
2012-06-15,218.35000610351562,29.3700008392334,281.20098876953125,9.398571014404297
2012-06-18,222.66000366210938,29.719999313354492,284.3591613769531,9.532856941223145
2012-06-19,224.02999877929688,30.170000076293945,289.67919921875,9.975713729858398
2012-06-20,223.02000427246094,29.530000686645508,287.6767272949219,9.737142562866211
2012-06-21,220.57000732421875,28.75,281.5496826171875,9.40571403503418
2012-06-22,222.16000366210938,29.520000457763672,284.6729736328125,9.694286346435547
2012-06-25,220.07000732421875,29.34000015258789,279.3031005859375,9.575714111328125
2012-06-26,225.61000061035156,29.149999618530273,281.2856750488281,9.54285717010498
2012-06-27,225.6199951171875,29.65999984741211,283.5870361328125,9.498571395874023
2012-06-28,221.30999755859375,29.899999618530273,281.1013488769531,9.622857093811035
2012-06-29,228.35000610351562,30.90999984741211,288.9519348144531,9.784285545349121
2012-07-02,229.32000732421875,30.950000762939453,289.15118408203125,9.692856788635254
2012-07-03,229.52999877929688,30.889999389648438,292.81744384765625,10.291428565979004
2012-07-05,227.05999755859375,30.829999923706055,296.84735107421875,11.674285888671875
2012-07-06,225.0500030517578,30.469999313354492,291.8959045410156,11.69857120513916
2012-07-09,225.0500030517578,30.739999771118164,291.9108581542969,11.855713844299316
2012-07-10,219.5,30.56999969482422,289.7638854980469,11.46142864227295
2012-07-11,218.3699951171875,30.520000457763672,284.52850341796875,11.662857055664062
2012-07-12,215.36000061035156,30.719999313354492,284.1748352050781,12.138570785522461
2012-07-13,218.38999938964844,31.809999465942383,287.1835632324219,12.128570556640625
2012-07-16,216.00999450683594,31.239999771118164,286.3865661621094,11.854286193847656
2012-07-17,216.92999267578125,32.18000030517578,287.2881774902344,11.682856559753418
2012-07-18,217.47000122070312,32.9900016784668,289.295654296875,11.609999656677246
2012-07-19,226.1699981689453,33.2400016784668,295.42266845703125,11.874285697937012
2012-07-20,228.2899932861328,32.689998626708984,304.26953125,11.688570976257324
2012-07-23,226.00999450683594,31.989999771118164,306.60577392578125,11.420000076293945
2012-07-24,223.0399932861328,32.959999084472656,302.6506042480469,11.484286308288574
2012-07-25,217.0500030517578,33.369998931884766,302.85980224609375,8.611429214477539
2012-07-26,220.00999450683594,33.7400016784668,305.5347900390625,8.144286155700684
2012-07-27,237.32000732421875,33.849998474121094,316.2944641113281,8.417142868041992
2012-07-30,236.08999633789062,33.900001525878906,314.96942138671875,8.25
2012-07-31,233.3000030517578,34.13999938964844,315.30316162109375,8.121429443359375
2012-08-01,232.08999633789062,33.72999954223633,315.1587219238281,7.785714149475098
2012-08-02,230.80999755859375,33.560001373291016,313.2010498046875,7.695713996887207
2012-08-03,234.97000122070312,34.459999084472656,319.4675598144531,7.7014288902282715
2012-08-06,233.99000549316406,34.33000183105469,320.20977783203125,8.1128568649292
2012-08-07,236.55999755859375,34.70000076293945,319.07403564453125,8.271429061889648
2012-08-08,234.3800048828125,34.5099983215332,319.9158630371094,8.257143020629883
2012-08-09,234.05999755859375,34.40999984741211,319.97564697265625,8.272856712341309
2012-08-10,232.75,34.09000015258789,319.8013000488281,8.557143211364746
2012-08-13,232.44000244140625,34.04999923706055,328.7726745605469,8.558570861816406
2012-08-14,233.19000244140625,33.779998779296875,333.08154296875,8.822856903076172
2012-08-15,237.4199981689453,34.220001220703125,332.52362060546875,9.037142753601074
2012-08-16,241.5500030517578,35.349998474121094,335.1786804199219,9.187143325805664
2012-08-17,241.1699981689453,36.04999923706055,337.3056945800781,9.098570823669434
2012-08-20,240.35000610351562,35.84000015258789,336.5086975097656,9.177143096923828
2012-08-21,239.4499969482422,35.56999969482422,333.50494384765625,9.371429443359375
2012-08-22,243.10000610351562,35.40999984741211,337.32562255859375,9.342857360839844
2012-08-23,241.1999969482422,35.029998779296875,337.1363220214844,9.149999618530273
2012-08-24,245.74000549316406,35.540000915527344,338.04791259765625,9.022856712341309
2012-08-27,243.9199981689453,36.0099983215332,333.3604736328125,8.912857055664062
2012-08-28,246.11000061035156,36.0099983215332,337.3605041503906,8.992856979370117
2012-08-29,247.1199951171875,36.189998626708984,342.72039794921875,9.062856674194336
2012-08-30,246.22000122070312,35.56999969482422,339.5672302246094,8.640000343322754
2012-08-31,248.27000427246094,35.439998626708984,341.2658386230469,8.531429290771484
2012-09-04,247.8800048828125,35.7400016784668,339.2484130859375,7.989999771118164
2012-09-05,246.22000122070312,35.33000183105469,339.0890197753906,7.851428985595703
2012-09-06,251.3800048828125,35.95000076293945,348.3941345214844,8.092857360839844
2012-09-07,259.1400146484375,36.15999984741211,351.75653076171875,8.09428596496582
2012-09-10,257.0899963378906,36.09000015258789,349.0765686035156,7.9885711669921875
2012-09-11,255.6699981689453,35.77000045776367,344.8025817871094,8.165714263916016
2012-09-12,255.6300048828125,35.08000183105469,344.1500549316406,8.172857284545898
2012-09-13,260.239990234375,35.099998474121094,351.70172119140625,8.285714149475098
2012-09-14,261.2699890136719,34.16999816894531,353.51495361328125,8.645713806152344
2012-09-17,258.0,34.189998626708984,353.66436767578125,8.145713806152344
2012-09-18,258.75,33.93000030517578,357.79888916015625,8.008570671081543
2012-09-19,261.67999267578125,34.439998626708984,362.39166259765625,8.148571014404297
2012-09-20,260.80999755859375,34.5,362.70050048828125,8.39142894744873
2012-09-21,257.4700012207031,34.689998626708984,365.6245422363281,8.255714416503906
2012-09-24,254.8000030517578,35.38999938964844,373.2908020019531,8.055713653564453
2012-09-25,252.4600067138672,35.88999938964844,373.18121337890625,7.685713768005371
2012-09-26,249.6699981689453,36.310001373291016,375.3232116699219,7.87571382522583
2012-09-27,256.5899963378906,37.75,376.8375244140625,7.935713768005371
2012-09-28,254.32000732421875,37.70000076293945,375.84124755859375,7.7771430015563965
2012-10-01,252.00999450683594,38.2400016784668,379.4676513671875,8.007143020629883
2012-10-02,250.60000610351562,37.7400016784668,377.08160400390625,8.065713882446289
2012-10-03,255.9199981689453,37.790000915527344,379.8263244628906,8.9399995803833
2012-10-04,260.4700012207031,37.81999969482422,382.5909423828125,9.524286270141602
2012-10-05,258.510009765625,37.779998779296875,382.3916931152344,9.508570671081543
2012-10-08,259.05999755859375,37.79999923706055,377.5050048828125,10.502857208251953
2012-10-09,250.9600067138672,38.08000183105469,370.65570068359375,9.361429214477539
2012-10-10,244.99000549316406,37.310001373291016,370.8898010253906,9.35714340209961
2012-10-11,244.22000122070312,37.7400016784668,374.3368835449219,9.425713539123535
2012-10-12,242.36000061035156,37.70000076293945,370.9844665527344,9.1899995803833
2012-10-15,244.17999267578125,38.2400016784668,369.10650634765625,9.251428604125977
2012-10-16,243.94000244140625,41.15999984741211,370.9595642089844,9.435713768005371
2012-10-17,247.49000549316406,41.20000076293945,376.33441162109375,9.78857135772705
2012-10-18,244.85000610351562,41.099998474121094,346.2023620605469,9.622857093811035
2012-10-19,240.0,40.16999816894531,339.62200927734375,9.282856941223145
2012-10-22,233.77999877929688,40.45000076293945,338.0678405761719,9.697142601013184
2012-10-23,234.30999755859375,40.380001068115234,338.9046936035156,9.74571418762207
2012-10-24,228.49000549316406,40.310001373291016,337.3854064941406,8.588570594787598
2012-10-25,222.9199981689453,40.59000015258789,337.6145324707031,8.787142753601074
2012-10-26,238.24000549316406,40.4900016784668,336.3144226074219,9.9399995803833
2012-10-31,232.88999938964844,40.619998931884766,338.8797912597656,11.319999694824219
2012-11-01,232.13999938964844,40.7599983215332,342.51116943359375,11.098570823669434
2012-11-02,232.4199981689453,40.52000045776367,342.6755676269531,10.985713958740234
2012-11-05,234.3300018310547,41.11000061035156,340.204833984375,11.177143096923828
2012-11-06,237.55999755859375,41.0099983215332,339.587158203125,10.90999984741211
2012-11-07,232.05999755859375,40.5099983215332,332.31439208984375,11.097143173217773
2012-11-08,227.35000610351562,39.900001525878906,324.9270935058594,10.852856636047363
2012-11-09,226.30999755859375,39.84000015258789,330.27703857421875,11.128570556640625
2012-11-12,226.47000122070312,40.11000061035156,331.7066955566406,11.170000076293945
2012-11-13,226.60000610351562,40.2400016784668,328.2944641113281,11.372857093811035
2012-11-14,222.9499969482422,39.810001373291016,325.0566101074219,11.397143363952637
2012-11-15,220.60000610351562,39.79999923706055,322.4214782714844,11.640000343322754
2012-11-16,225.22999572753906,40.0,322.3816223144531,11.557143211364746
2012-11-19,229.7100067138672,40.88999938964844,332.85736083984375,11.622857093811035
2012-11-20,233.77999877929688,40.97999954223633,333.73406982421875,11.771429061889648
2012-11-21,238.02999877929688,41.2599983215332,331.6917419433594,11.85714340209961
2012-11-23,239.8800048828125,41.689998626708984,332.7378234863281,11.850000381469727
2012-11-26,243.6199951171875,41.52000045776367,329.3405456542969,11.722857475280762
2012-11-27,243.39999389648438,41.36000061035156,334.1026916503906,11.868571281433105
2012-11-28,247.11000061035156,41.790000915527344,340.5585021972656,11.747142791748047
2012-11-29,251.27000427246094,42.0,344.6531677246094,11.625714302062988
2012-11-30,252.0500030517578,41.599998474121094,347.88104248046875,11.672857284545898
2012-12-03,250.3300018310547,41.599998474121094,346.3268737792969,10.85714340209961
2012-12-04,252.49000549316406,41.04999923706055,344.2247619628906,12.378570556640625
2012-12-05,253.9600067138672,40.779998779296875,342.6257629394531,11.90999984741211
2012-12-06,253.3699951171875,41.36000061035156,344.2745666503906,12.3100004196167
2012-12-07,253.27000427246094,41.77000045776367,340.8274841308594,12.282856941223145
2012-12-10,247.77000427246094,41.81999969482422,341.43023681640625,12.114286422729492
2012-12-11,250.69000244140625,42.400001525878906,347.1388244628906,12.29714298248291
2012-12-12,251.75999450683594,42.060001373291016,347.4775695800781,12.96142864227295
2012-12-13,251.25,42.13999938964844,350.0379638671875,13.222857475280762
2012-12-14,249.19000244140625,42.13999938964844,349.6693420410156,13.328571319580078
2012-12-17,253.86000061035156,42.560001373291016,359.0442199707031,13.528571128845215
2012-12-18,260.3999938964844,42.849998474121094,359.18865966796875,13.662857055664062
2012-12-19,257.989990234375,42.63999938964844,358.7104797363281,13.425713539123535
2012-12-20,261.5,43.459999084472656,359.8312683105469,13.35714340209961
2012-12-21,256.9200134277344,42.900001525878906,356.47882080078125,13.04857063293457
2012-12-24,258.6199951171875,42.720001220703125,353.4252624511719,12.890000343322754
2012-12-26,248.6300048828125,42.810001373291016,353.1114501953125,12.949999809265137
2012-12-27,248.30999755859375,43.279998779296875,351.8262634277344,12.928570747375488
2012-12-28,245.17999267578125,42.630001068115234,348.697998046875,12.761428833007812
2012-12-31,250.8699951171875,43.54999923706055,352.3692321777344,13.227143287658691
2013-01-02,257.30999755859375,45.47999954223633,360.27459716796875,13.144286155700684
2013-01-03,258.4800109863281,44.61000061035156,360.48382568359375,13.79857063293457
2013-01-04,259.1499938964844,45.310001373291016,367.60711669921875,13.71142864227295
2013-01-07,268.4599914550781,45.4900016784668,366.0031433105469,14.171428680419922
2013-01-08,266.3800048828125,45.630001068115234,365.28082275390625,13.880000114440918
2013-01-09,266.3500061035156,45.40999984741211,367.68182373046875,13.70142936706543
2013-01-10,265.3399963378906,44.959999084472656,369.3555603027344,14.0
2013-01-11,267.94000244140625,45.15999984741211,368.61334228515625,14.470000267028809
2013-01-14,272.7300109863281,45.189998626708984,360.27459716796875,14.778571128845215
2013-01-15,271.8999938964844,45.08000183105469,361.1114807128906,14.527142524719238
2013-01-16,268.92999267578125,44.95000076293945,356.2596435546875,13.925713539123535
2013-01-17,270.4800109863281,45.459999084472656,354.3318786621094,13.95714282989502
2013-01-18,272.1199951171875,46.04999923706055,350.9396057128906,14.167142868041992
2013-01-22,270.19000244140625,46.939998626708984,350.1226501464844,13.972857475280762
2013-01-23,268.1099853515625,46.65999984741211,369.36553955078125,14.751428604125977
2013-01-24,273.4599914550781,46.650001525878906,375.6968078613281,20.979999542236328
2013-01-25,283.989990234375,46.400001525878906,375.42779541015625,24.222856521606445
2013-01-28,276.0400085449219,46.20000076293945,373.9632873535156,23.158571243286133
2013-01-29,260.3500061035156,46.470001220703125,375.43280029296875,24.15999984741211
2013-01-30,272.760009765625,46.369998931884766,375.50750732421875,23.957143783569336
2013-01-31,265.5,46.56999969482422,376.43402099609375,23.605714797973633
2013-02-01,265.0,47.77000045776367,386.35186767578125,23.542856216430664
2013-02-04,259.9800109863281,46.68000030517578,378.0928039550781,24.96285629272461
2013-02-05,266.8900146484375,46.720001220703125,381.4402770996094,24.912857055664062
2013-02-06,262.2200012207031,46.7599983215332,383.6470031738281,26.34428596496582
2013-02-07,260.2300109863281,46.5,385.5299377441406,25.994285583496094
2013-02-08,261.95001220703125,46.72999954223633,391.2186279296875,25.85285758972168
2013-02-11,257.2099914550781,46.810001373291016,389.7491149902344,25.412857055664062
2013-02-12,258.70001220703125,46.529998779296875,388.892333984375,25.421428680419922
2013-02-13,269.4700012207031,45.470001220703125,389.9682922363281,26.610000610351562
2013-02-14,269.239990234375,44.790000915527344,392.4390563964844,26.77142906188965
2013-02-15,265.0899963378906,45.369998931884766,394.9645690917969,27.072856903076172
2013-02-19,269.75,45.459999084472656,401.91851806640625,28.064285278320312
2013-02-20,266.4100036621094,44.959999084472656,394.7503662109375,26.731428146362305
2013-02-21,265.94000244140625,44.619998931884766,396.2796325683594,26.735713958740234
2013-02-22,265.4200134277344,46.06999969482422,398.3618469238281,25.694286346435547
2013-02-25,259.8699951171875,45.15999984741211,393.9085388183594,25.617143630981445
2013-02-26,259.3599853515625,46.0,393.5897216796875,26.29857063293457
2013-02-27,263.25,46.83000183105469,398.3966979980469,26.33142852783203
2013-02-28,264.2699890136719,47.619998931884766,399.10406494140625,26.86857032775879
2013-03-01,265.739990234375,48.27000045776367,401.5897521972656,27.0528564453125
2013-03-04,273.1099853515625,48.630001068115234,409.2161560058594,25.887142181396484
2013-03-05,275.5899963378906,49.619998931884766,417.7342224121094,25.961429595947266
2013-03-06,273.7900085449219,49.79999923706055,414.1376953125,26.134286880493164
2013-03-07,273.8800048828125,49.65999984741211,414.74542236328125,25.937143325805664
2013-03-08,274.19000244140625,49.7400016784668,414.20745849609375,26.385713577270508
2013-03-11,271.239990234375,49.880001068115234,415.8512878417969,25.7785701751709
2013-03-12,274.1300048828125,49.68000030517578,412.2597351074219,26.015714645385742
2013-03-13,275.1000061035156,49.81999969482422,411.1140441894531,27.479999542236328
2013-03-14,265.739990234375,49.959999084472656,409.236083984375,26.90999984741211
2013-03-15,261.82000732421875,49.81999969482422,405.6296081542969,26.407142639160156
2013-03-18,257.8900146484375,49.959999084472656,402.3867492675781,26.51285743713379
2013-03-19,256.4100036621094,50.29999923706055,404.1451721191406,25.90999984741211
2013-03-20,257.2799987792969,50.939998626708984,405.8338317871094,26.149999618530273
2013-03-21,253.38999938964844,50.84000015258789,404.1152648925781,25.998571395874023
2013-03-22,257.75,51.189998626708984,403.6420593261719,25.899999618530273
2013-03-25,256.0199890136719,51.11000061035156,403.30828857421875,25.8271427154541
2013-03-26,260.30999755859375,51.18000030517578,404.693115234375,27.229999542236328
2013-03-27,265.29998779296875,51.18000030517578,399.8313293457031,27.177143096923828
2013-03-28,266.489990234375,51.439998626708984,395.6121520996094,27.040000915527344
2013-04-01,261.6099853515625,50.84000015258789,399.0990905761719,26.06142807006836
2013-04-02,263.32000732421875,50.09000015258789,405.001953125,25.24142837524414
2013-04-03,259.0299987792969,49.650001525878906,401.5947265625,24.248571395874023
2013-04-04,259.0799865722656,51.220001220703125,396.0505065917969,23.812856674194336
2013-04-05,255.47999572753906,50.54999923706055,390.0629577636719,23.522857666015625
2013-04-08,258.95001220703125,51.130001068115234,385.978271484375,23.294286727905273
2013-04-09,261.1400146484375,50.66999816894531,387.3730163574219,24.194286346435547
2013-04-10,264.7699890136719,51.75,393.6146240234375,23.724285125732422
2013-04-11,269.8500061035156,52.11000061035156,393.71923828125,24.715713500976562
2013-04-12,272.8699951171875,51.86000061035156,393.54986572265625,24.742856979370117
2013-04-15,267.7200012207031,50.38999938964844,389.5050354003906,25.21428680419922
2013-04-16,272.3399963378906,50.849998474121094,395.20367431640625,25.121429443359375
2013-04-17,267.3999938964844,49.75,389.8188781738281,24.194286346435547
2013-04-18,259.4200134277344,49.900001525878906,381.52496337890625,23.402856826782227
2013-04-19,260.32000732421875,50.58000183105469,398.4415283203125,23.338571548461914
2013-04-22,263.54998779296875,50.880001068115234,398.56109619140625,24.90999984741211
2013-04-23,268.8999938964844,51.0099983215332,402.4415588378906,30.998571395874023
2013-04-24,268.7799987792969,51.43000030517578,405.2061767578125,30.959999084472656
2013-04-25,274.70001220703125,51.91999816894531,403.039306640625,30.53571319580078
2013-04-26,254.80999755859375,52.380001068115234,399.2136535644531,30.792856216430664
2013-04-29,249.74000549316406,52.95000076293945,408.0007019042969,30.715713500976562
2013-04-30,253.80999755859375,55.20000076293945,410.74542236328125,30.867143630981445
2013-05-01,248.22999572753906,54.63999938964844,408.68316650390625,30.415714263916016
2013-05-02,252.5500030517578,55.4900016784668,413.2560119628906,30.641429901123047
2013-05-03,258.04998779296875,55.97999954223633,421.28094482421875,30.492856979370117
2013-05-06,255.72000122070312,56.790000915527344,429.1663818359375,30.09857177734375
2013-05-07,257.7300109863281,57.79999923706055,427.0144348144531,29.46428680419922
2013-05-08,258.67999267578125,58.04999923706055,435.183837890625,29.801429748535156
2013-05-09,260.1600036621094,57.65999984741211,434.11285400390625,30.915714263916016
2013-05-10,263.6300048828125,58.02000045776367,438.47149658203125,31.09857177734375
2013-05-13,264.510009765625,58.25,437.1265563964844,32.76856994628906
2013-05-14,268.3299865722656,59.0,441.8936767578125,33.424285888671875
2013-05-15,266.55999755859375,57.63999938964844,456.23492431640625,34.771427154541016
2013-05-16,264.1199951171875,56.959999084472656,450.24737548828125,33.861427307128906
2013-05-17,269.8999938964844,57.56999969482422,452.8924560546875,34.14285659790039
2013-05-20,267.6300048828125,56.720001220703125,452.56866455078125,34.22142791748047
2013-05-21,268.8599853515625,56.95000076293945,451.79156494140625,33.869998931884766
2013-05-22,262.9599914550781,56.61000061035156,443.0493469238281,32.65142822265625
2013-05-23,261.79998779296875,59.209999084472656,439.7467346191406,32.31142807006836
2013-05-24,261.739990234375,58.720001220703125,435.0293884277344,32.67714309692383
2013-05-28,267.2900085449219,59.65999984741211,438.98956298828125,30.59857177734375
2013-05-29,265.5299987792969,59.279998779296875,432.53375244140625,30.76285743713379
2013-05-30,266.8299865722656,59.790000915527344,433.7541809082031,31.808570861816406
2013-05-31,269.20001220703125,59.27000045776367,433.98333740234375,32.32143020629883
2013-06-03,266.8800048828125,59.720001220703125,432.1950378417969,31.709999084472656
2013-06-04,265.70001220703125,60.18000030517578,427.9459533691406,32.18714141845703
2013-06-05,267.1700134277344,58.349998474121094,428.2448425292969,31.9228572845459
2013-06-06,267.8299865722656,59.45000076293945,430.7055969238281,31.105714797973633
2013-06-07,276.8699951171875,60.529998779296875,438.2224426269531,31.459999084472656
2013-06-10,281.07000732421875,60.720001220703125,443.4478454589844,31.56142807006836
2013-06-11,274.7799987792969,59.79999923706055,438.2622985839844,30.637142181396484
2013-06-12,271.6700134277344,59.43000030517578,434.3619079589844,29.662857055664062
2013-06-13,275.7900085449219,60.02000045776367,436.8625183105469,30.770000457763672
